,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,label
46583,28,4,213152,9,13,2,1,0,4,1,0,0,40,0,1,1
46584,55,4,89690,9,13,0,10,1,4,0,0,0,40,39,1,2
46585,40,4,126868,11,9,0,7,1,2,1,0,0,40,39,0,2
46586,52,4,95128,15,10,0,12,1,4,1,0,0,50,39,0,2
46587,37,4,185567,11,9,0,7,4,4,1,0,0,40,39,1,1
46588,21,4,301408,15,10,4,12,3,4,0,0,1602,22,39,0,4
46589,35,4,216256,8,11,4,8,1,4,1,0,0,60,39,0,4
46590,45,4,182541,15,10,0,7,4,4,1,0,0,48,39,0,1
46591,39,4,172855,11,9,0,1,4,2,0,0,0,40,39,0,1
46592,54,4,68684,11,9,2,3,0,4,1,0,0,44,39,0,2
46593,42,4,364832,5,4,0,12,1,4,0,0,0,40,39,0,3
46594,26,0,264300,15,10,2,0,5,4,0,0,0,20,39,0,4
46595,59,5,349910,7,12,2,3,0,4,1,0,0,40,39,0,3
46596,42,4,276218,11,9,2,12,5,4,0,0,0,40,39,1,4
46597,22,4,251196,15,10,4,11,3,2,0,0,0,20,39,0,4
46598,33,4,196898,9,13,4,10,1,4,0,0,0,40,39,0,1
46599,39,4,58343,15,10,2,7,0,4,1,0,0,40,39,1,2
46600,18,5,101061,1,7,4,5,3,4,1,0,0,70,39,0,2
46601,46,4,415051,15,10,2,12,0,2,1,0,0,60,39,1,3
46602,24,4,174043,9,13,4,8,1,4,1,0,0,40,39,0,1
46603,28,4,129460,8,11,2,6,5,4,0,0,0,30,7,0,1
46604,21,7,110946,11,9,4,1,3,4,0,0,0,43,39,0,2
46605,22,4,313873,1,7,4,3,3,4,1,0,0,30,39,0,3
46606,61,4,81132,4,3,2,6,0,1,1,7298,0,40,30,1,2
46607,56,1,255386,15,10,2,1,0,1,1,0,0,40,25,0,4
46608,21,4,191497,15,10,4,12,3,4,0,0,0,20,39,0,1
46609,17,4,128617,0,6,4,6,3,4,1,0,0,26,39,0,1
46610,29,4,368949,15,10,2,6,0,4,1,0,0,40,0,1,3
46611,28,2,263600,11,9,2,11,0,4,1,0,0,40,39,1,4
46612,62,4,257277,11,9,6,1,1,4,0,0,0,38,39,0,4
46613,39,4,339442,11,9,5,7,1,2,1,2176,0,40,39,0,3
46614,30,2,289442,11,9,4,11,1,4,1,0,0,40,39,0,4
46615,20,0,162667,1,7,4,0,4,4,1,0,0,40,8,0,1
46616,18,2,466325,1,7,4,1,3,4,1,0,0,12,39,0,3
46617,54,4,142169,11,9,4,6,3,4,1,0,0,40,39,0,1
46618,49,4,252079,15,10,2,14,0,4,1,0,0,40,39,1,4
46619,33,7,119628,10,16,2,10,0,1,1,0,0,50,17,0,2
46620,50,4,175804,9,13,2,12,0,4,1,0,0,40,39,1,1
46621,57,4,70720,11,9,2,8,0,4,1,0,0,78,39,0,2
46622,50,7,201513,11,9,0,1,3,4,0,0,0,40,39,0,1
46623,45,4,257609,9,13,2,4,0,4,1,0,0,40,39,1,4
46624,41,4,124692,15,10,2,4,3,4,1,0,0,40,39,1,2
46625,23,4,268525,11,9,2,7,0,4,1,0,0,48,39,0,4
46626,23,4,250630,9,13,4,12,1,4,0,0,0,40,39,0,4
46627,47,4,180277,11,9,2,1,5,4,0,0,0,40,18,0,1
46628,39,6,191342,9,13,2,4,0,1,1,0,0,50,35,0,1
46629,29,4,250967,8,11,2,7,0,4,1,0,1887,48,39,1,4
46630,46,4,153254,11,9,2,7,0,2,1,0,0,40,39,0,1
46631,18,4,362600,4,3,4,6,3,4,1,0,0,40,39,0,3
46632,68,4,171933,5,4,2,3,0,4,1,0,0,40,39,0,1
46633,62,4,211408,8,11,2,13,0,4,1,0,0,40,39,1,1
46634,43,4,48193,7,12,2,13,0,4,1,0,0,40,39,0,2
46635,35,4,22463,11,9,2,3,0,4,1,0,0,40,39,0,2
46636,21,4,440969,11,9,4,1,3,4,0,0,0,40,39,0,3
46637,21,7,164922,15,10,4,6,3,4,1,0,0,40,39,0,1
46638,41,2,134524,8,11,0,3,4,4,0,0,0,45,39,0,1
46639,61,4,176689,11,9,2,14,0,4,1,0,0,40,39,0,1
46640,24,4,220993,11,9,4,3,1,4,1,0,0,50,39,0,4
46641,21,4,512828,11,9,4,11,3,2,1,0,0,40,39,0,0
46642,36,7,422275,4,3,2,8,0,4,1,0,0,40,26,0,3
46643,37,2,65291,8,11,4,11,1,4,0,0,0,40,39,0,2
46644,69,4,197080,2,8,2,14,0,4,1,9386,0,60,39,1,1
46645,49,1,181657,15,10,0,4,1,4,0,0,0,50,39,0,1
46646,55,4,190257,11,9,2,5,0,4,1,0,0,53,39,1,1
46647,21,4,238068,11,9,2,7,0,4,1,0,0,40,39,0,4
46648,18,4,337046,0,6,4,8,3,4,1,0,0,40,39,0,3
46649,26,4,187248,11,9,2,10,1,2,1,0,0,40,39,0,1
46650,20,0,250037,15,10,4,0,3,4,0,0,0,18,0,0,4
46651,46,4,285750,11,9,2,5,0,4,1,4064,0,55,39,0,4
46652,23,4,260617,0,6,4,3,1,4,1,0,0,40,39,0,4
46653,48,4,216999,11,9,2,3,0,4,1,0,0,40,39,1,4
46654,36,4,531055,11,9,2,3,0,4,1,0,1902,48,39,1,0
46655,42,7,121265,12,14,0,10,1,4,1,0,0,40,39,0,2
46656,41,2,184466,12,14,2,10,0,4,1,0,0,38,39,1,1
46657,45,4,297676,7,12,6,12,4,4,0,0,0,40,5,0,4
46658,52,4,114228,11,9,0,3,1,4,1,3325,0,40,39,0,2
46659,22,2,121144,9,13,4,10,3,2,0,0,0,18,39,0,2
46660,20,4,26842,15,10,4,7,1,4,0,2176,0,40,39,0,2
46661,27,4,113054,11,9,5,7,1,4,1,0,0,43,39,0,2
46662,36,4,256636,11,9,0,4,1,4,1,0,0,40,39,0,4
46663,34,4,152246,11,9,2,14,0,0,1,0,0,52,39,0,1
46664,38,4,108140,12,14,2,10,0,4,1,0,0,50,39,1,2
46665,20,0,203353,15,10,4,0,3,4,0,0,0,40,39,0,1
46666,47,4,207207,11,9,0,12,4,4,0,0,0,45,39,0,1
46667,21,4,115420,11,9,2,3,0,4,1,0,0,50,39,0,2
46668,33,4,80058,11,9,4,14,1,4,1,0,0,40,39,0,2
46669,31,2,48520,7,12,4,11,4,4,1,0,0,40,39,0,2
46670,61,4,411652,2,8,2,3,0,4,1,0,0,40,26,0,3
46671,46,4,154405,0,6,2,6,0,2,1,0,0,45,39,0,1
46672,55,2,104917,12,14,2,10,0,2,1,0,0,40,39,1,2
46673,19,7,261422,15,10,4,10,3,4,1,0,0,40,39,0,4
46674,39,4,48915,11,9,2,7,0,4,1,0,0,40,39,1,2
46675,61,4,172037,11,9,2,8,0,4,1,0,0,40,39,0,1
46676,28,4,144833,15,10,2,6,0,4,1,0,0,40,39,0,1
46677,28,4,275116,0,6,2,14,0,4,1,0,0,40,39,0,4
46678,61,0,72886,11,9,2,0,0,4,1,0,0,38,39,1,2
46679,61,4,103575,11,9,2,3,0,4,1,0,0,37,39,0,2
46680,54,4,200783,15,10,2,12,0,4,1,0,0,40,39,0,1
46681,50,5,152810,15,10,2,7,0,4,1,0,0,70,11,0,1
46682,37,2,44694,12,14,2,10,5,4,0,0,0,45,39,1,2
46683,17,0,48703,1,7,4,0,3,4,0,0,0,30,39,0,2
46684,56,4,91905,11,9,2,12,5,4,0,0,0,4,39,0,2
46685,31,4,168906,9,13,0,4,1,4,0,0,0,50,39,1,1
46686,32,7,147215,9,13,2,4,5,4,0,0,0,55,39,1,1
46687,28,4,153546,1,7,0,8,4,4,0,0,0,40,39,0,1
46688,34,4,35595,8,11,2,13,0,4,1,0,0,40,39,0,2
46689,33,4,225507,0,6,4,8,3,4,0,0,0,25,39,0,4
46690,42,4,345504,8,11,0,1,1,4,0,0,0,35,39,0,3
46691,64,4,137205,8,11,2,3,0,4,1,0,0,48,39,0,1
46692,29,4,327779,15,10,2,6,0,4,1,0,0,20,39,0,3
46693,41,0,213416,4,3,2,0,0,4,1,0,0,32,26,0,1
46694,45,4,362883,15,10,2,14,0,4,1,0,0,40,39,0,3
46695,48,4,131309,12,14,2,10,0,4,1,0,0,45,39,1,1
46696,44,4,188331,15,10,5,13,1,4,0,0,0,38,39,0,1
46697,34,1,194740,15,10,4,1,1,4,1,0,0,40,39,0,1
46698,40,4,43711,11,9,4,7,1,4,1,0,0,45,39,0,2
46699,45,4,187033,11,9,2,3,0,4,1,0,2051,40,39,0,1
46700,23,4,233923,15,10,4,8,3,4,0,0,0,20,39,0,4
46701,51,4,84278,9,13,2,10,0,4,1,0,0,55,39,1,2
46702,24,4,437666,11,9,2,3,0,4,1,2885,0,50,39,0,3
46703,57,4,186386,9,13,6,10,4,4,1,10520,0,40,39,1,1
46704,23,4,129767,15,10,4,1,1,4,0,0,1721,40,39,0,1
46705,34,4,180284,15,10,2,5,0,4,1,0,0,40,39,1,1
46706,36,4,108320,11,9,0,7,1,4,1,4101,0,40,39,0,2
46707,56,5,75214,14,15,2,10,0,4,1,0,0,32,39,1,2
46708,42,4,284758,11,9,0,4,4,4,0,0,0,40,39,0,4
46709,45,5,188330,9,13,2,4,0,4,1,0,0,60,39,0,1
46710,38,4,333651,9,13,2,10,0,4,1,15024,0,70,39,1,3
46711,29,2,115305,8,11,2,11,0,4,1,7688,0,40,39,1,2
46712,54,4,172962,9,13,0,10,1,4,1,0,1340,40,39,0,1
46713,40,4,198096,11,9,2,7,0,4,1,0,0,40,39,1,1
46714,29,4,163265,11,9,2,14,0,4,1,0,0,40,39,0,1
46715,35,1,128608,9,13,4,4,3,4,1,0,0,40,39,0,1
46716,47,4,107460,11,9,5,4,4,4,0,0,0,37,39,0,2
46717,51,4,251841,8,11,4,4,1,4,0,0,0,43,39,0,4
46718,28,4,403671,11,9,4,8,2,4,1,0,0,40,26,0,3
46719,58,4,159378,11,9,2,7,0,4,1,0,0,45,39,1,1
46720,24,4,170070,11,9,4,7,3,4,0,0,0,25,39,0,1
46721,46,7,192323,11,9,0,4,1,4,1,0,0,40,39,0,1
46722,57,4,135796,0,6,2,7,0,2,1,0,0,48,39,0,1
46723,22,4,232985,11,9,4,6,2,4,1,0,0,20,39,0,4
46724,28,4,34532,9,13,4,13,1,2,1,0,0,30,23,0,2
46725,17,0,371316,0,6,4,0,3,4,1,0,0,25,39,0,3
46726,23,4,236994,11,9,4,12,3,4,1,0,0,60,39,0,4
46727,19,4,208366,11,9,4,6,1,4,1,0,0,40,39,0,1
46728,66,7,102640,11,9,6,10,4,2,0,0,0,35,39,0,2
46729,38,4,111377,15,10,2,4,0,4,1,0,0,55,39,0,2
46730,39,1,472166,15,10,0,4,4,2,0,0,0,40,39,0,3
46731,39,0,86551,2,8,2,0,0,4,1,0,0,40,39,0,2
46732,47,4,70943,11,9,2,7,0,4,1,5178,0,40,39,1,2
46733,39,4,294919,11,9,0,14,3,4,1,0,0,60,39,0,4
46734,22,4,408383,15,10,4,14,3,4,1,0,0,40,39,0,3
46735,36,4,255454,11,9,4,3,3,2,1,0,0,30,39,0,4
46736,32,4,193260,15,10,2,7,0,1,1,0,0,40,30,0,1
46737,29,0,191935,11,9,4,0,1,4,1,0,0,40,39,0,1
46738,43,2,125461,9,13,4,10,1,4,1,0,0,40,39,0,2
46739,51,4,97005,11,9,2,3,0,4,1,0,0,40,39,0,2
46740,42,4,183319,4,3,2,3,0,4,1,0,0,60,39,0,1
46741,32,7,167049,2,8,4,1,4,4,0,0,0,40,39,0,1
46742,34,4,185216,15,10,4,1,3,4,1,0,0,40,39,0,1
46743,51,4,161838,8,11,2,3,0,4,1,0,0,57,39,0,1
46744,38,4,165848,9,13,2,12,0,4,1,0,0,44,39,0,1
46745,21,4,138816,11,9,4,6,3,2,1,0,0,20,39,0,1
46746,33,6,99761,9,13,4,8,1,4,0,0,0,15,39,0,2
46747,34,4,112139,11,9,2,3,0,4,1,0,0,40,39,0,2
46748,32,4,129020,11,9,2,4,0,4,1,0,0,40,39,0,1
46749,38,0,365465,8,11,4,0,3,4,1,0,0,15,39,0,3
46750,27,6,259873,11,9,2,8,0,2,1,0,0,60,39,1,4
46751,35,5,89622,15,10,2,12,0,4,1,0,0,50,39,1,2
46752,29,7,201556,9,13,4,10,1,4,1,0,0,50,39,0,1
46753,40,4,176286,11,9,2,3,0,4,1,0,0,40,39,0,1
46754,46,4,192894,5,4,2,5,0,2,1,0,0,30,39,0,1
46755,37,4,172232,11,9,4,8,4,2,0,0,0,30,39,0,1
46756,38,6,163204,11,9,2,3,0,4,1,3411,0,25,39,0,1
46757,37,4,265737,15,10,2,4,0,2,1,0,1887,60,5,1,4
46758,44,4,215304,9,13,2,10,0,4,1,0,0,45,39,1,4
46759,25,4,185952,12,14,4,10,1,4,1,0,0,30,39,0,1
46760,38,4,216845,11,9,4,12,4,4,1,0,0,42,39,0,4
46761,34,2,35683,7,12,0,1,4,4,0,0,0,10,39,0,2
46762,50,6,371305,11,9,2,12,0,4,1,0,1902,60,39,1,3
46763,46,4,102359,15,10,2,4,0,4,1,0,0,50,39,1,2
46764,20,4,200089,4,3,4,6,4,4,1,0,0,30,13,0,1
46765,47,7,207120,8,11,2,4,0,4,1,0,0,38,39,1,1
46766,46,4,295334,10,16,2,10,0,4,1,0,0,60,39,1,4
46767,34,4,234537,7,12,0,12,1,4,1,0,0,40,39,0,4
46768,61,4,142922,11,9,2,14,0,4,1,0,0,40,39,0,1
46769,55,7,181641,15,10,0,10,1,2,0,0,0,37,39,0,1
46770,36,4,185325,11,9,4,14,1,4,1,0,0,35,39,0,1
46771,28,4,167336,15,10,4,4,1,4,0,10520,0,40,39,1,1
46772,22,4,379778,11,9,4,8,1,4,1,0,0,40,39,0,3
46773,34,4,176117,15,10,4,12,3,2,0,0,0,35,39,0,1
46774,33,4,100228,15,10,4,7,1,2,1,0,0,40,39,0,2
46775,27,4,150296,11,9,4,8,3,4,0,0,0,32,39,0,1
46776,43,1,25005,12,14,2,6,0,4,1,5013,0,12,39,0,2
46777,55,4,134120,0,6,2,3,0,4,1,99999,0,40,39,1,1
46778,39,6,251710,0,6,3,8,1,4,0,0,1721,15,39,0,4
46779,20,4,653574,15,10,4,8,3,4,1,0,0,33,8,0,0
46780,38,4,175441,11,9,4,6,1,2,1,0,0,40,39,0,1
46781,30,4,333119,15,10,4,3,1,4,1,0,0,40,39,0,3
46782,21,4,89154,1,7,4,8,3,4,1,0,0,42,8,0,2
46783,60,4,198727,11,9,2,10,0,4,1,0,0,30,39,0,1
46784,43,4,87284,15,10,4,6,1,4,1,0,0,40,39,0,2
46785,36,4,180686,11,9,2,3,0,4,1,0,0,45,39,1,1
46786,23,4,227070,15,10,4,8,4,4,0,0,0,48,8,0,4
46787,57,2,189824,15,10,2,6,0,2,1,7298,0,40,39,1,1
46788,25,2,348986,11,9,4,6,2,2,1,0,0,40,39,0,3
46789,38,4,96185,11,9,0,8,4,2,0,0,0,32,39,0,2
46790,22,4,112693,11,9,2,3,0,4,1,0,0,35,39,0,2
46791,23,4,417605,4,3,4,3,1,4,1,0,0,40,26,0,3
46792,61,6,140300,11,9,4,12,1,4,0,0,0,44,39,0,1
46793,28,4,340408,15,10,0,3,1,4,1,0,0,46,39,0,3
46794,17,0,187539,1,7,4,0,3,4,0,0,0,10,39,0,1
46795,21,4,237051,15,10,4,8,3,4,0,0,0,25,39,0,4
46796,49,4,175622,12,14,2,10,0,4,1,0,0,40,39,0,1
46797,37,4,389725,2,8,0,3,3,4,1,0,0,35,39,0,3
46798,23,4,182812,15,10,4,8,3,4,0,0,0,40,6,0,1
46799,38,6,245372,15,10,2,10,0,4,1,3137,0,50,39,0,4
46800,34,2,93886,9,13,2,10,5,4,0,0,0,46,39,1,2
46801,21,4,502837,11,9,4,7,3,4,0,0,0,40,29,0,0
46802,27,7,212232,15,10,2,4,0,2,1,0,0,40,39,1,1
46803,57,4,300104,11,9,2,3,0,4,1,0,0,84,39,1,4
46804,22,4,156933,11,9,4,6,3,2,1,0,0,25,39,0,1
46805,20,4,286734,15,10,4,1,1,3,0,0,0,35,39,0,4
46806,49,5,143482,15,10,2,10,5,4,0,0,0,65,39,1,1
46807,38,4,226357,11,9,2,3,0,4,1,0,0,40,39,0,4
46808,40,4,104892,9,13,2,13,0,4,1,0,0,40,39,0,2
46809,44,4,223194,11,9,2,3,0,2,1,0,1485,40,14,0,4
46810,37,6,272090,15,10,2,1,5,4,0,0,0,20,39,0,4
46811,57,4,204816,12,14,0,10,1,4,1,0,0,30,39,0,1
46812,56,4,230039,5,4,4,8,3,4,0,0,0,30,39,0,4
46813,41,4,242619,7,12,0,10,1,4,1,0,0,80,39,0,4
46814,50,6,131982,11,9,2,8,0,1,1,0,0,60,35,0,1
46815,33,4,87310,6,5,4,7,1,4,1,0,0,50,39,0,2
46816,29,4,134566,12,14,2,12,0,4,1,0,0,20,39,0,1
46817,28,1,163862,9,13,2,4,0,4,1,5178,0,40,39,1,1
46818,35,4,239409,0,6,2,7,0,4,1,0,0,50,39,0,4
46819,36,4,203717,11,9,0,3,4,4,1,0,0,40,39,0,1
46820,45,4,172274,10,16,0,10,4,2,0,0,3004,35,39,1,1
46821,30,6,65278,7,12,4,3,3,4,1,0,0,40,39,0,2
46822,35,5,135289,11,9,2,8,0,4,1,0,0,60,39,0,1
46823,27,4,246974,8,11,2,12,0,4,1,0,0,40,39,0,4
46824,22,4,180060,11,9,4,4,1,4,1,0,0,40,41,0,1
46825,24,4,118023,15,10,4,6,3,4,1,0,0,30,39,0,2
46826,47,4,102308,9,13,2,10,0,4,1,0,0,50,39,1,2
46827,47,4,45564,15,10,2,4,0,4,1,0,0,40,39,1,2
46828,18,4,137646,1,7,4,8,3,4,0,0,0,15,39,0,1
46829,18,4,237646,15,10,4,1,3,4,1,0,0,30,39,0,4
46830,31,2,189843,11,9,0,11,1,4,1,0,0,47,39,1,1
46831,43,6,118261,12,14,0,8,4,4,0,0,0,30,39,0,2
46832,45,4,288437,11,9,2,14,0,3,1,4064,0,40,39,0,4
46833,39,4,106347,11,9,2,14,0,4,1,0,0,40,39,0,2
46834,30,4,316471,9,13,4,1,1,4,1,0,0,50,39,0,3
46835,22,4,50058,15,10,4,1,1,4,0,0,0,35,39,0,2
46836,30,6,182089,11,9,2,5,0,4,1,0,0,85,39,0,1
46837,36,4,186865,10,16,2,10,0,4,1,0,0,60,39,1,1
46838,20,7,158206,7,12,4,10,1,4,1,0,0,30,39,0,1
46839,61,0,229744,3,2,2,0,0,4,1,3942,0,20,26,0,4
46840,27,4,141545,11,9,2,14,0,4,1,0,1902,45,39,0,1
46841,59,2,50929,15,10,2,4,0,4,1,0,0,60,39,1,2
46842,60,4,132529,11,9,2,3,0,4,1,0,0,40,39,0,1
46843,43,4,260696,9,13,0,4,1,4,0,0,0,40,39,0,4
46844,35,4,231180,11,9,0,14,1,4,1,0,0,60,39,0,4
46845,40,4,223277,9,13,2,1,0,4,1,0,0,50,39,1,4
46846,20,4,279538,1,7,2,6,2,4,1,2961,0,35,39,0,4
46847,47,4,46044,12,14,2,4,0,4,1,0,0,40,39,0,2
46848,40,4,168071,7,12,0,10,1,4,1,0,0,50,39,0,1
46849,20,4,79691,11,9,4,7,3,4,1,0,0,40,39,0,2
46850,75,0,114204,15,10,2,0,0,4,1,0,0,13,39,0,2
46851,25,4,124111,15,10,4,1,3,4,0,0,0,40,39,0,2
46852,47,4,104521,8,11,2,10,0,4,1,0,0,40,39,1,2
46853,29,6,128516,7,12,6,12,4,4,0,0,0,40,39,1,1
46854,34,4,112564,11,9,2,14,0,4,1,0,0,45,39,0,2
46855,45,7,32186,9,13,5,10,1,4,0,0,0,40,39,0,2
46856,23,4,239663,15,10,4,6,3,4,1,2597,0,50,39,0,4
46857,46,4,269284,7,12,6,1,4,4,0,0,0,40,39,0,4
46858,41,7,175537,15,10,0,7,1,2,0,0,0,38,39,0,1
46859,29,4,444304,9,13,2,10,0,4,1,0,0,40,39,1,3
46860,17,4,27415,1,7,4,6,3,0,1,0,0,20,39,0,2
46861,39,4,174343,6,5,2,3,0,4,1,0,0,40,39,0,1
46862,37,4,148143,11,9,4,7,4,2,0,0,0,40,39,0,1
46863,34,4,209213,11,9,2,7,0,2,1,0,0,40,0,0,1
46864,20,4,165097,11,9,4,3,1,4,1,0,0,40,39,0,1
46865,18,0,51574,11,9,4,0,3,1,0,0,1602,38,39,0,2
46866,52,4,167651,8,11,2,3,0,4,1,0,0,40,39,1,1
46867,42,2,29075,7,12,2,10,5,0,0,0,0,40,39,0,2
46868,22,4,396895,4,3,2,3,0,4,1,0,0,35,26,0,3
46869,66,7,71075,15,10,0,4,1,4,0,0,0,55,39,0,2
46870,35,4,129573,11,9,2,14,0,4,1,0,0,65,39,0,1
46871,40,2,183765,7,12,4,10,1,4,1,0,0,40,39,1,1
46872,21,4,164991,11,9,0,12,4,0,0,0,0,38,39,0,1
46873,51,2,154891,11,9,0,11,4,4,1,0,0,52,39,0,1
46874,34,4,200117,0,6,2,3,0,4,1,0,0,40,39,0,1
46875,24,4,176389,11,9,2,3,0,4,1,0,0,40,39,0,1
46876,43,4,342567,9,13,3,1,4,4,0,0,0,40,39,0,3
46877,34,4,178841,9,13,2,4,5,4,0,0,0,40,39,1,1
46878,42,2,191149,12,14,4,10,4,4,0,0,0,40,39,0,1
46879,41,4,29702,8,11,4,3,1,4,1,0,0,30,39,0,2
46880,21,4,157893,11,9,4,14,3,4,0,0,0,40,39,0,1
46881,64,2,31993,5,4,2,11,0,4,1,0,0,10,39,0,2
46882,24,1,210736,11,9,4,1,1,4,0,0,1974,40,39,0,1
46883,23,4,39615,15,10,4,6,3,4,1,0,0,10,39,0,2
46884,29,4,200511,11,9,2,12,0,4,1,0,0,50,39,0,1
46885,44,6,47818,11,9,0,4,4,4,0,0,0,60,39,0,2
46886,28,4,183155,9,13,2,10,0,4,1,0,0,55,39,0,1
46887,33,5,374905,11,9,2,12,0,4,1,0,0,50,39,1,3
46888,35,4,128876,15,10,2,3,0,4,1,0,0,40,39,0,1
46889,41,4,202872,0,6,3,3,1,4,0,0,0,40,39,0,1
46890,42,4,153414,9,13,2,12,0,2,1,0,0,40,39,1,1
46891,51,6,24790,15,10,2,4,0,4,1,0,0,99,39,1,2
46892,32,4,316769,1,7,4,8,4,2,0,0,0,40,23,0,3
46893,37,4,126569,11,9,4,3,3,4,1,0,0,40,39,0,2
46894,18,4,128538,1,7,4,12,3,4,0,0,0,25,39,0,1
46895,24,4,234640,8,11,4,8,3,4,0,0,0,35,39,0,4
46896,29,0,65372,15,10,0,0,4,4,0,0,0,40,39,0,2
46897,45,4,343377,15,10,2,1,0,4,1,0,0,40,39,0,3
46898,52,1,30731,9,13,2,4,0,4,1,0,0,45,39,1,2
46899,35,4,412379,11,9,4,8,1,4,0,0,0,40,39,0,3
46900,46,5,112320,9,13,0,4,1,4,0,0,0,50,39,0,2
46901,63,4,181929,11,9,6,4,4,4,1,0,0,50,39,1,1
46902,32,2,100135,9,13,2,10,5,4,0,0,0,35,39,1,2
46903,24,4,128061,11,9,4,8,3,4,0,594,0,15,39,0,1
46904,72,0,402306,15,10,2,0,0,4,1,0,0,32,2,0,3
46905,35,0,98389,15,10,4,0,4,4,1,0,0,10,39,0,2
46906,29,4,179565,9,13,4,1,1,4,0,0,0,40,39,0,1
46907,35,4,64922,9,13,2,4,0,4,1,7688,0,50,39,1,2
46908,70,4,102610,0,6,2,6,0,4,1,0,0,32,39,0,2
46909,65,0,115513,9,13,2,0,0,4,1,5556,0,48,39,1,2
46910,36,4,150548,11,9,4,7,1,4,0,0,0,30,39,0,1
46911,53,4,133219,11,9,2,8,0,2,1,4386,0,30,39,1,1
46912,49,2,67001,11,9,2,14,0,4,1,0,0,40,39,0,2
46913,60,4,162347,14,15,2,4,0,4,1,0,1902,40,39,1,1
46914,18,4,138557,1,7,4,6,3,4,1,0,0,40,39,0,1
46915,21,4,170456,15,10,4,8,3,4,1,0,0,35,22,0,1
46916,42,4,66006,0,6,4,14,1,2,1,0,0,40,39,0,2
46917,25,7,176077,12,14,4,10,1,4,0,0,0,37,39,0,1
46918,32,4,218322,11,9,2,3,0,4,1,0,0,40,39,0,4
46919,25,5,181691,11,9,2,12,0,4,1,0,0,60,0,0,1
46920,47,4,168232,9,13,2,1,0,4,1,7298,0,40,39,1,1
46921,30,4,161690,8,11,4,10,1,4,0,0,0,40,39,0,1
46922,21,0,242736,7,12,4,0,3,4,0,0,0,40,39,0,4
46923,38,6,67317,9,13,2,5,0,4,1,0,0,60,39,0,2
46924,34,4,265807,11,9,2,14,0,4,1,0,2051,55,39,0,4
46925,37,4,99357,7,12,4,8,1,4,0,0,0,30,39,0,2
46926,56,4,170070,11,9,2,4,5,4,0,0,0,40,39,1,1
46927,52,7,231166,8,11,2,4,0,4,1,0,0,40,39,0,4
46928,23,4,62339,9,13,4,10,3,4,1,0,0,40,39,0,2
46929,29,7,118520,11,9,2,11,0,4,1,0,0,42,39,0,2
46930,45,4,155659,11,9,2,3,0,4,1,0,0,40,39,1,1
46931,23,2,157331,9,13,4,10,1,4,0,0,0,40,39,0,1
46932,45,4,341762,12,14,2,4,0,4,1,0,0,65,39,1,3
46933,30,4,164190,9,13,4,4,1,4,1,0,0,42,39,0,1
46934,45,4,83064,9,13,2,12,0,4,1,0,0,50,39,0,2
46935,26,4,304283,11,9,2,7,0,4,1,0,0,40,39,0,4
46936,23,4,436798,15,10,2,7,0,4,1,0,0,40,39,0,3
46937,24,4,29302,15,10,4,8,3,4,0,0,0,40,0,0,2
46938,43,4,104660,12,14,6,4,4,4,1,4934,0,40,39,1,2
46939,42,4,79036,11,9,0,6,4,4,1,0,0,40,39,0,2
46940,72,4,165622,15,10,6,1,1,4,0,0,0,25,39,0,1
46941,21,0,177287,15,10,4,0,3,4,0,0,0,40,39,0,1
46942,57,4,199847,9,13,2,4,0,4,1,15024,0,60,39,1,1
46943,24,4,22966,9,13,2,12,0,4,1,0,0,45,39,0,2
46944,27,4,59068,11,9,2,6,0,4,1,0,0,40,39,0,2
46945,54,4,77336,11,9,2,12,0,4,1,0,0,40,39,0,2
46946,42,2,96524,11,9,2,4,0,4,1,0,0,60,39,1,2
46947,17,4,143868,6,5,4,8,3,2,1,0,0,40,39,0,1
46948,48,4,121424,9,13,2,4,0,4,1,0,0,55,39,1,2
46949,39,4,176279,9,13,0,12,1,4,0,0,0,40,39,0,1
46950,41,5,177905,9,13,2,4,0,4,1,7688,0,70,39,1,1
46951,50,4,205100,5,4,2,8,5,4,0,0,0,35,0,0,1
46952,57,4,353881,11,9,0,14,1,4,1,0,0,45,39,0,3
46953,44,2,177937,10,16,2,10,0,4,1,0,0,36,39,1,1
46954,20,0,122244,11,9,4,0,1,4,0,0,0,28,39,0,2
46955,49,4,125892,11,9,2,12,0,4,1,0,0,40,39,0,2
46956,44,4,155472,7,12,4,10,4,2,0,1151,0,50,39,0,1
46957,42,4,355728,8,11,4,3,1,4,1,0,0,44,39,0,3
46958,18,0,245274,15,10,4,0,3,4,1,0,0,16,39,0,4
46959,18,4,240330,2,8,4,8,3,4,1,0,0,18,39,0,4
46960,51,4,182944,11,9,6,13,4,2,0,0,0,40,39,0,1
46961,28,4,264498,9,13,4,10,1,4,0,0,0,40,39,0,4
46962,39,4,110426,7,12,2,4,5,4,0,15024,0,45,39,1,2
46963,25,4,166971,11,9,2,12,0,4,1,0,0,52,39,0,1
46964,41,4,347653,14,15,2,10,0,4,1,0,1977,50,39,1,3
46965,39,4,33975,15,10,2,12,0,4,1,0,0,40,39,1,2
46966,42,6,215219,1,7,5,8,4,4,0,0,0,30,39,0,4
46967,33,4,190772,11,9,4,1,1,4,0,0,1617,40,39,0,1
